"","year","track","artist","track_title","line","lyric","decade"
"1971","1989","""Giving You the Best That I Got""","Anita Baker","Giving You The Best That I Got",23,"Giving you the best that I got, baby","1980s"
"1972","1989","""Giving You the Best That I Got""","Anita Baker","Giving You The Best That I Got",24,"They don't bother me","1980s"
"1973","1989","""Giving You the Best That I Got""","Anita Baker","Giving You The Best That I Got",25,"Said I'm gonna keep on","1980s"
"1974","1989","""Giving You the Best That I Got""","Anita Baker","Giving You The Best That I Got",26,"Giving you the best that I got","1980s"
"1975","1989","""Giving You the Best That I Got""","Anita Baker","Giving You The Best That I Got",27,"Listen, baby","1980s"
"1976","1989","""Giving You the Best That I Got""","Anita Baker","Giving You The Best That I Got",28,"Somebody understands me","1980s"
"1977","1989","""Giving You the Best That I Got""","Anita Baker","Giving You The Best That I Got",29,"Somebody gave his heart to me","1980s"
"1978","1989","""Giving You the Best That I Got""","Anita Baker","Giving You The Best That I Got",30,"I stumbled my whole life long","1980s"
"1979","1989","""Giving You the Best That I Got""","Anita Baker","Giving You The Best That I Got",31,"Always on my own","1980s"
"1980","1989","""Giving You the Best That I Got""","Anita Baker","Giving You The Best That I Got",32,"Now I'm home","1980s"
"1981","1989","""Giving You the Best That I Got""","Anita Baker","Giving You The Best That I Got",33,"My weary mind is rested","1980s"
"1982","1989","""Giving You the Best That I Got""","Anita Baker","Giving You The Best That I Got",34,"And I feel as if my home is in your arms","1980s"
"1983","1989","""Giving You the Best That I Got""","Anita Baker","Giving You The Best That I Got",35,"Fears are all gone","1980s"
"1984","1989","""Giving You the Best That I Got""","Anita Baker","Giving You The Best That I Got",36,"I like the sound of your song","1980s"
"1985","1989","""Giving You the Best That I Got""","Anita Baker","Giving You The Best That I Got",37,"And I think I want to sing it forever","1980s"
"1986","1989","""Giving You the Best That I Got""","Anita Baker","Giving You The Best That I Got",38,"We love so strong and so unselfishly","1980s"
"1987","1989","""Giving You the Best That I Got""","Anita Baker","Giving You The Best That I Got",39,"And I made a vow so I tell you now","1980s"
"1988","1989","""Giving You the Best That I Got""","Anita Baker","Giving You The Best That I Got",40,"I'm giving you the best that I got","1980s"
"1989","1989","""Giving You the Best That I Got""","Anita Baker","Giving You The Best That I Got",41,"Listen, baby","1980s"
"1990","1989","""Giving You the Best That I Got""","Anita Baker","Giving You The Best That I Got",42,"I bet everything on my wedding ring","1980s"
"1991","1989","""Giving You the Best That I Got""","Anita Baker","Giving You The Best That I Got",43,"I'm giving you the best that I got","1980s"
"1992","1989","""Giving You the Best That I Got""","Anita Baker","Giving You The Best That I Got",44,"Giving it to you, baby","1980s"
"1993","1989","""Giving You the Best That I Got""","Anita Baker","Giving You The Best That I Got",45,"Giving you the best that I got","1980s"
"1994","1989","""Fast Car""","Tracy Chapman","Fast Car",1,"You got a fast car","1980s"
"1995","1989","""Fast Car""","Tracy Chapman","Fast Car",2,"I want a ticket to anywhere","1980s"
"1996","1989","""Fast Car""","Tracy Chapman","Fast Car",3,"Maybe we make a deal","1980s"
"1997","1989","""Fast Car""","Tracy Chapman","Fast Car",4,"Maybe together we can get somewhere","1980s"
"1998","1989","""Fast Car""","Tracy Chapman","Fast Car",5,"Any place is better","1980s"
"1999","1989","""Fast Car""","Tracy Chapman","Fast Car",6,"Starting from zero, got nothing to lose","1980s"
"2000","1989","""Fast Car""","Tracy Chapman","Fast Car",7,"Maybe we'll make something","1980s"
"2001","1989","""Fast Car""","Tracy Chapman","Fast Car",8,"Me, myself, I got nothing to prove","1980s"
"2002","1989","""Fast Car""","Tracy Chapman","Fast Car",9,"You got a fast car","1980s"
"2003","1989","""Fast Car""","Tracy Chapman","Fast Car",10,"I got a plan to get us outta here","1980s"
"2004","1989","""Fast Car""","Tracy Chapman","Fast Car",11,"I been working at the convenience store","1980s"
"2005","1989","""Fast Car""","Tracy Chapman","Fast Car",12,"Managed to save just a little bit of money","1980s"
"2006","1989","""Fast Car""","Tracy Chapman","Fast Car",13,"Won't have to drive too far","1980s"
"2007","1989","""Fast Car""","Tracy Chapman","Fast Car",14,"Just 'cross the border and into the city","1980s"
"2008","1989","""Fast Car""","Tracy Chapman","Fast Car",15,"You and I can both get jobs","1980s"
"2009","1989","""Fast Car""","Tracy Chapman","Fast Car",16,"Finally see what it means to be living","1980s"
"2010","1989","""Fast Car""","Tracy Chapman","Fast Car",17,"See, my old man's got a problem","1980s"
"2011","1989","""Fast Car""","Tracy Chapman","Fast Car",18,"He lives with a bottle, that's the way it is","1980s"
"2012","1989","""Fast Car""","Tracy Chapman","Fast Car",19,"He says his body's too old for working","1980s"
"2013","1989","""Fast Car""","Tracy Chapman","Fast Car",20,"His body's too young to look like his","1980s"
"2014","1989","""Fast Car""","Tracy Chapman","Fast Car",21,"When momma went off and left him","1980s"
"2015","1989","""Fast Car""","Tracy Chapman","Fast Car",22,"She wanted more from life than he could give","1980s"
"2016","1989","""Fast Car""","Tracy Chapman","Fast Car",23,"I said ""Somebody's gotta take care of him""","1980s"
"2017","1989","""Fast Car""","Tracy Chapman","Fast Car",24,"So I quit school, and that's what I did","1980s"
"2018","1989","""Fast Car""","Tracy Chapman","Fast Car",25,"You got a fast car","1980s"
"2019","1989","""Fast Car""","Tracy Chapman","Fast Car",26,"Is it fast enough so we can fly away?","1980s"
"2020","1989","""Fast Car""","Tracy Chapman","Fast Car",27,"We gotta make a decision","1980s"
"2021","1989","""Fast Car""","Tracy Chapman","Fast Car",28,"Leave tonight, or live and die this way","1980s"
"2022","1989","""Fast Car""","Tracy Chapman","Fast Car",29,"So I remember when we were driving","1980s"
"2023","1989","""Fast Car""","Tracy Chapman","Fast Car",30,"Driving in your car","1980s"
"2024","1989","""Fast Car""","Tracy Chapman","Fast Car",31,"Speed so fast it felt like I was drunk","1980s"
"2025","1989","""Fast Car""","Tracy Chapman","Fast Car",32,"City lights lay out before us","1980s"
"2026","1989","""Fast Car""","Tracy Chapman","Fast Car",33,"And your arms felt nice wrapped around my shoulder","1980s"
"2027","1989","""Fast Car""","Tracy Chapman","Fast Car",34,"And I-I had a feeling that I belonged","1980s"
"2028","1989","""Fast Car""","Tracy Chapman","Fast Car",35,"I-I had a feeling I could be someone, be someone, be someone","1980s"
"2029","1989","""Fast Car""","Tracy Chapman","Fast Car",36,"You got a fast car","1980s"
"2030","1989","""Fast Car""","Tracy Chapman","Fast Car",37,"We go cruising, entertain ourselves","1980s"
"2031","1989","""Fast Car""","Tracy Chapman","Fast Car",38,"You still ain't got a job","1980s"
"2032","1989","""Fast Car""","Tracy Chapman","Fast Car",39,"And I work in a market as a checkout girl","1980s"
"2033","1989","""Fast Car""","Tracy Chapman","Fast Car",40,"I know things will get better","1980s"
"2034","1989","""Fast Car""","Tracy Chapman","Fast Car",41,"You'll find work and I'll get promoted","1980s"
"2035","1989","""Fast Car""","Tracy Chapman","Fast Car",42,"We'll move out of this shelter","1980s"
"2036","1989","""Fast Car""","Tracy Chapman","Fast Car",43,"Buy a bigger house and live in the suburbs","1980s"
"2037","1989","""Fast Car""","Tracy Chapman","Fast Car",44,"So I remember when we were driving","1980s"
"2038","1989","""Fast Car""","Tracy Chapman","Fast Car",45,"Driving in your car","1980s"
"2039","1989","""Fast Car""","Tracy Chapman","Fast Car",46,"Speed so fast it felt like I was drunk","1980s"
"2040","1989","""Fast Car""","Tracy Chapman","Fast Car",47,"City lights lay out before us","1980s"
"2041","1989","""Fast Car""","Tracy Chapman","Fast Car",48,"And your arms felt nice wrapped around my shoulder","1980s"
"2042","1989","""Fast Car""","Tracy Chapman","Fast Car",49,"And I-I had a feeling that I belonged","1980s"
"2043","1989","""Fast Car""","Tracy Chapman","Fast Car",50,"I-I had a feeling I could be someone, be someone, be someone","1980s"
"2044","1989","""Fast Car""","Tracy Chapman","Fast Car",51,"You got a fast car","1980s"
"2045","1989","""Fast Car""","Tracy Chapman","Fast Car",52,"I got a job that pays all our bills","1980s"
"2046","1989","""Fast Car""","Tracy Chapman","Fast Car",53,"You stay out drinking late at the bars","1980s"
"2047","1989","""Fast Car""","Tracy Chapman","Fast Car",54,"See more of your friends than you do your kids","1980s"
"2048","1989","""Fast Car""","Tracy Chapman","Fast Car",55,"I'd always hoped for better","1980s"
"2049","1989","""Fast Car""","Tracy Chapman","Fast Car",56,"Thought maybe together you and me'd find it","1980s"
"2050","1989","""Fast Car""","Tracy Chapman","Fast Car",57,"I got no plans, I ain't going nowhere","1980s"
"2051","1989","""Fast Car""","Tracy Chapman","Fast Car",58,"So take your fast car and keep on driving","1980s"
"2052","1989","""Fast Car""","Tracy Chapman","Fast Car",59,"So remember when we were driving","1980s"
"2053","1989","""Fast Car""","Tracy Chapman","Fast Car",60,"Driving in your car","1980s"
"2054","1989","""Fast Car""","Tracy Chapman","Fast Car",61,"Speed so fast it felt like I was drunk","1980s"
"2055","1989","""Fast Car""","Tracy Chapman","Fast Car",62,"City lights lay out before us","1980s"
"2056","1989","""Fast Car""","Tracy Chapman","Fast Car",63,"And your arm felt nice wrapped around my shoulder","1980s"
"2057","1989","""Fast Car""","Tracy Chapman","Fast Car",64,"And I-I had a feeling that I belonged","1980s"
"2058","1989","""Fast Car""","Tracy Chapman","Fast Car",65,"I-I had a feeling I could be someone, be someone, be someone","1980s"
"2059","1989","""Fast Car""","Tracy Chapman","Fast Car",66,"You got a fast car","1980s"
"2060","1989","""Fast Car""","Tracy Chapman","Fast Car",67,"Is it fast enough so you can fly away?","1980s"
"2061","1989","""Fast Car""","Tracy Chapman","Fast Car",68,"You gotta make a decision","1980s"
"2062","1989","""Fast Car""","Tracy Chapman","Fast Car",69,"Leave tonight or live and die this way","1980s"
"2063","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",1,"I'm gonna make a change","1980s"
"2064","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",2,"For once in my life","1980s"
"2065","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",3,"Gonna feel real good","1980s"
"2066","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",4,"Gonna make a difference","1980s"
"2067","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",5,"Gonna make it right","1980s"
"2068","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",6,"As I turn up the collar on my favorite winter coat","1980s"
"2069","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",7,"This wind is blowin' my mind","1980s"
"2070","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",8,"I see the kids in the street, with not enough to eat","1980s"
"2071","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",9,"Who am I to be blind, pretending not to see their needs","1980s"
"2072","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",10,"A summer's disregard, a broken bottle top","1980s"
"2073","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",11,"And one man's soul","1980s"
"2074","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",12,"They follow each other on the wind, ya know","1980s"
"2075","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",13,"'Cause they got nowhere to go","1980s"
"2076","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",14,"That's why I want you to know","1980s"
"2077","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",15,"I'm starting with the man in the mirror","1980s"
"2078","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",16,"I'm asking him to change his ways","1980s"
"2079","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",17,"And no message could have been any clearer","1980s"
"2080","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",18,"If you wanna make the world a better place","1980s"
"2081","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",19,"Take a look at yourself and then make a change","1980s"
"2082","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",20,"Na-na-na na-na-na nana-nana","1980s"
"2083","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",21,"I've been a victim of a selfish kinda love","1980s"
"2084","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",22,"It's time that I realize","1980s"
"2085","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",23,"There are some with no home","1980s"
"2086","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",24,"Not a nickel to loan","1980s"
"2087","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",25,"Could it be really me pretending that they're not alone","1980s"
"2088","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",26,"A willow deeply scarred, somebody's broken heart","1980s"
"2089","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",27,"And a washed-out dream","1980s"
"2090","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",28,"They follow the pattern of the wind, ya see","1980s"
"2091","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",29,"'Cause they got no place to be","1980s"
"2092","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",30,"That's why I'm starting with me","1980s"
"2093","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",31,"I'm starting with the man in the mirror (Who?)","1980s"
"2094","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",32,"I'm asking him to change his ways (Who?)","1980s"
"2095","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",33,"And no message could have been any clearer","1980s"
"2096","1989","""Man in the Mirror""","Michael Jackson","Man in the Mirror",34,"If you wanna make the world a better place","1980s"
